CustomerID,Recency,Frequency,Monetary
12346.0,0.5955835512607377,1.2544959545938104,3.206219367977329
12347.0,-0.9522790918878471,0.8001660338568091,1.2159934940907748
12348.0,-0.6035322617957277,0.2992073267345332,0.5731847086744531
12349.0,-0.8710640766609151,0.07394609082159041,1.1398455137362107
12350.0,0.5191458898706842,-1.058145946714099,-0.7230240595878158
12351.0,0.8296738892677769,-1.058145946714099,-0.7989090234201262
12352.0,-0.7898490614339833,1.0480979277381186,0.8217237424617436
12353.0,0.012746383161579257,-0.5571872395918231,-0.5820111081947204
12354.0,0.146512290594173,-1.058145946714099,0.12134527505169301
12355.0,0.06051992153036274,-0.5571872395918231,0.027443287074611283
12356.0,-0.8519546613134018,0.48966298795922886,1.4023737261277078
12357.0,-0.8041811229446183,-0.20175138038774237,2.1633648716328335
12358.0,-0.9522790918878471,0.2992073267345332,1.0457068761422235
12359.0,-0.6847472770226596,1.0480979277381186,1.641401555045379
12360.0,-0.7134114000439297,0.8001660338568091,1.1106144878383573
12361.0,0.40926675162248216,0.07394609082159041,-0.41733723062077743
12362.0,-0.9475017380509687,1.15560189306089,1.2770779042543725
12363.0,-0.4363248775049855,-0.5571872395918231,-0.3620846330228719
12364.0,-0.923614968866577,0.07394609082159041,0.26269442656125236
12365.0,0.42837616696999553,-0.5571872395918231,-0.2539386665585365
12366.0,2.067008533019269,-1.058145946714099,-0.4330209689739878
12367.0,-0.9427243842140904,-1.058145946714099,-1.2139503121230573
12368.0,2.038344409997999,-1.058145946714099,0.00431721961430496
12369.0,1.0112133350691541,-0.20175138038774237,0.48665214670526424
12370.0,-0.718188753880808,0.654643185938614,1.1213383986622523
12371.0,-0.7468528769020781,0.2992073267345332,1.0784288498462586
12372.0,-0.6178643233063628,-0.20175138038774237,0.25437426509543015
12373.0,0.5239232437075625,-0.20175138038774237,0.15288264709525515
12374.0,-0.842399953639645,0.07394609082159041,0.8561790312610568
12375.0,-0.909282907355942,-0.5571872395918231,-0.49735383740732014
12376.0,0.9013341968209521,-0.5571872395918231,-0.4288424315832579
12377.0,0.5430326590550759,0.07394609082159041,0.9546594286533505
12378.0,-0.34077780076741854,-0.5571872395918231,1.2851293193598083
12379.0,-0.5700907849375793,0.07394609082159041,0.4142980718731035
12380.0,-0.8567320151502801,1.15560189306089,1.7039216204287486
12381.0,-0.937947030377212,0.2992073267345332,0.5081432040265895
12383.0,-0.07802333973910935,0.2992073267345332,0.510192820524146
12384.0,-0.8232905382921317,-0.5571872395918231,-0.3199135947017141
12385.0,0.8487833046152902,-1.058145946714099,0.5436497066608645
12386.0,0.652911797303278,-0.5571872395918231,-0.590666114333111
12387.0,1.0207680427429107,-1.058145946714099,-1.3286419282778208
12388.0,-0.8853961381715503,0.8001660338568091,1.0483087410136718
12389.0,0.9634397967003706,-0.20175138038774237,0.32588758673964785
12390.0,-0.5796454926113359,-1.058145946714099,-0.3649095964525106
12391.0,-0.8567320151502801,0.48966298795922886,0.7893590347320022
12392.0,1.8615823180335,-1.058145946714099,-0.9775064587177452
12393.0,-0.6178643233063628,0.48966298795922886,0.697599760931253
12394.0,-0.6560831540013895,-0.5571872395918231,0.2400299098047466
12395.0,-0.8710640766609151,1.5110377522649707,1.1859984545545685
12396.0,2.258102686494403,-1.058145946714099,0.015025167143981786
12397.0,-0.7898490614339833,-0.5571872395918231,0.7007353177497089
12398.0,-0.7420755230651997,-1.058145946714099,0.42114002534050293
12399.0,-0.3933286929730804,0.654643185938614,0.5524907356365539
12400.0,1.0159906889060324,-1.058145946714099,-1.0740027234744083
12401.0,0.48570441301253575,-1.058145946714099,-1.7113165499419596
12402.0,0.5812514897501027,0.48966298795922886,0.23114444307731458
12403.0,-0.7229661077176863,-0.5571872395918231,0.0800740666039255
12404.0,2.29632151718943,-1.058145946714099,-1.9159901527305978
12405.0,-0.2500080778667299,-1.058145946714099,0.45336850636850967
12406.0,-0.8567320151502801,0.2992073267345332,1.404480839764311
12407.0,-0.7229661077176863,0.2992073267345332,0.4524104309253793
12408.0,-0.8041811229446183,0.8001660338568091,1.1253746321623121
12409.0,-0.5844228464482143,0.654643185938614,2.3418888709638828
12410.0,0.5143685360338058,-0.20175138038774237,0.07606600061018508
12411.0,0.996881273558519,-1.058145946714099,-0.6966114265376001
12412.0,-0.6035322617957277,0.48966298795922886,0.7546667059026625
12413.0,-0.6417510924907545,0.07394609082159041,0.0658499768830532
12414.0,0.07485198304099779,0.48966298795922886,0.031086560216935028
12415.0,-0.8471773074765234,2.245808014503504,3.6551823410702196
12416.0,2.176887671267471,-1.058145946714099,-1.083479063119576
12417.0,-0.9475017380509687,1.8470162614078611,1.4490478109766531
12418.0,-0.42199281599435046,0.07394609082159041,0.573827509482957
